"Product Name";"Brand Name";"Price";"Rating";"Reviews";"Review Votes"
"Motorola Moto X (2nd generation) Unlocked Cellphone, 16GB, White/Bamboo";"Motorola";109.0;1;"Ordered through Open Group Wireless and they sent me a XT-1092 model, which doesn't match the description at all! The XT-1092 is the European / Chinese version which doesn't have the correct basebands to do T-Mobile LTE. Beware of buying through Open Group Wireless.";23
"Motorola Moto X (2nd generation) Unlocked Cellphone, 16GB, White/Bamboo";"Motorola";109.0;5;"I just love it! Its faster, comfortable and have a nice and unic design. It looks slick, with the now-trademark curved back panel.";0
"Motorola Moto X (2nd generation) Unlocked Cellphone, 16GB, White/Bamboo";"Motorola";109.0;5;"All right. No problems.";0
"Motorola Moto X 16GB (2nd Gen 2014) 3G - Black (SIM Free/Unlocked) UNLOCKED FACTORY";"motorola";239.99;5;"Excelent!!!";0
"Motorola MOTO X 2nd Gen XT1096 16GB (Verizon and GSM) 4G LTE Smartphone - Black (Certified Refurbished)";"Motorola";239.99;1;"Phone description is completely wrong, this phone is NOT unlocked, nor is it GSM, it is a CDMA phone and requires a Verizon sim to work, the phone it self looked to be in good condition, and I can't comment on how well this one would function due to not going past the 'Verizon Sim' required screen on start up, I previously had a Moto X and they are amazing! Hopefully after a few more orders I will find one that is TRUE to its posting";22
"Motorola Moto X Developer GSM Edition Factory Unlocked Phone, 32GB, Black/Woven White";"Moto X";235.0;5;"Going from IPhone 4 I was skeptical but after one month of getting familar with Moto x I have no regrets. It is very easy to get used to and I still find more features . Overall very happy and would recommend to anyone.";0
"Motorola Moto X Developer GSM Edition Factory Unlocked Phone, 32GB, Black/Woven White";"Moto X";235.0;1;"The phone I received was not a developer edition, and it seems as if the battery may have bulged, as the case is separating along volume/power buttons. The phone it self should be great, I've used and worked with one before, but the experience with this purchase has been awful. Planning on returning the product today.";
"Motorola MOTO X XT1060 16GB 4G LTE Verizon CDMA + GSM No-Contract Smartphone - Black";"Motorola";78.99;5;"Exellent product";0
"Motorola MOTO X XT1060 16GB 4G LTE Verizon CDMA + GSM No-Contract Smartphone - Black";"Motorola";78.99;1;"Marked as GSM, was a Verizon-only CDMA phone.";0
"Motorola MOTO X XT1060 16GB Verizon CDMA 4G LTE Smartphone w/ 10MP Camera - White";;69.99;3;"This phone is refurbished. So it works great so far (had it for a week). I just wished the listing would have stated that it was refurbished. This my second moto x.This one did not come in the factory origil box and and came with a weird charger - the charger works but not as well as my origil one. Also, it does not, again doesn't come with the Sim card tool that my factory origil did.";6
"Motorola Motofone F3 Unlocked Phone with Dual-Band GSM 850/1900--Intertiol Version with No Warranty (Black)";"Motorola";63.28;4;"I almost didn't buy this phone because of some customers claiming that their phone arrived locked; Luckily mine didn't. I've used the phone for 2 days and so far I LOVE IT. I have used many higher end phones this year, Ive owned an N95 and a BB curve. Both of those phones where great except for the fact that I never used half of the features such as the camera, cell games, or internet. I simply wanted a tough phone with a good speaker made for making calls. If that's what your looking for this is your phone. The main downside for me is that it looks like a toy phone. The screen is col even without the flashy graphics; I like the fact that I can see the screen clear in bright sunlight without a glare.Bottom line the phone is good for making calls, its tough, light weight, and I love it.Oh and just so you know, your friends will make fun of this phone lol";1
"Motorola MOTOROKER E8 Unlocked Phone with 2 GB Memory, MicroSD Slot, 2 MP Camera, and Media Player--Intertiol Version with No Warranty (Black)";"Motorola";149.98;5;"the phone is very good i am satisfied with its performance any how the camera clarity is not so good but it is negligible very stylish phone and good design";0
"Motorola Motorola Droid X Verizon Android Smart Phone";;79.0;3;"WARNING!!!SLOW,SLOW,SLOWWPROS: Call features WORK, not too small, 5MP Camera takes OK pictures, GOOGLE MAPS works, voice texts work. Bluetooth sigl is strong.CONS: SLOW, not enough RAM. At times takes 10 seconds to call a person after you hit send. FaceBook app taps it out, no modern games can be played without it freezing.IMPROVEMENTS: Speed Boost/phone cleaner necessary to keep it running at a manner where it isn't too slow to tolerate. Deleted all unnecessary apps. Needs RAMSUMMARY: For $50.00 with shipping it isn't too bad a deal and seeing it works well with verizon wireless I can call and text until I am able to purchase a good unlocked phone.";4
"Motorola Motorola Droid X Verizon Android Smart Phone";;79.0;1;"Phone was really slow and didn't let me type a message";
"Motorola Nexus 6 XT1100 Unlocked Cellphone, 32GB, Cloud White - Intertiol Version No Warranty";;399.95;1;"I bought this phone three months ago, but now, it doesn't work. I tried the restart button several times but it does not work. I also wrote a email to the dealer for help, the dealer did not reply to me. From this point of view, I strongly advise you not buy items from this dealer.";1
"Motorola Photon 4G Android Phone (Sprint)";"Motorola";40.0;1;"Hello how are you, I am writing this to inform you that the phone has problems when it is turned on screen shows trallas when contre article had not said that now is not to do as I'm in the Dominican Republic.";0
"Motorola RAZR V3 Black (AT&T)";"Motorola";21.11;4;"I have this phone for a few days and I really like it so far. All my friends and co-workers think it's coolest phone they ever seen (...).The Amazon's instruction came with the phone said put in the sim card and battery in the phone, wait 15 min then it should work. I left the phone overnight, next morning the phone still said 'unregister sim'. I called Cingular custumor service, she couldn't get it to work either so she transfered me to another Cingular technical support. The technical support person got it working in 5 min. Actually, I prefer to call Cingular customer service to activate the phone because who knows the phone might get lost in the mail, you know what i mean.If you are planning to transfer your phone number from the current service (home phone or cellphone) to your new cell phone plan then forget about it. Amazon website said currently they don't have any way to do this for Cingular. You could call Cingular to transfer the number for you, but this requires Cingular to cancel the plan you openned with Amazon and create a new plan. (...) CHECK WITH AMAZON";14
"Motorola RAZR V3 Unlocked GSM Phone with Camera and Video Player U.S. Version with Warranty (Silver)";"Motorola";25.99;1;"IThis was one of the first phones that would access web easily but this one did not work has problems";0
"Motorola RAZR V3 Unlocked Phone with Camera and Video Player--Intertiol Version with Warranty (Black)";"Motorola";134.1;2;"I wanted a gift for a friend I was going to see out of the country, & I ordered this Motorola RAZR which was delivered promply, Thats the ONLY reason I gave it a 2 instead of a 1,,,the Reasonfor this is the phone speaker did not work at all, No one could hear him talking,It is Not convienent to return it because he lives in the DR and shipping is a nightmare! However I gave him the money it will take to fix this, I'm hoping this can be fixed so that my friend will be able to enjoy the gift I gave him.";1
"Motorola RAZR V3 Unlocked Phone with Camera, and Video Player - U.S. Version with Warranty (Black)";"Motorola";134.1;5;"Simple to use and hold the churg well.";0
"Motorola RAZR V3 Unlocked Phone with Camera, and Video Player--Intertiol Version with No Warranty (Black)";"Motorola";45.0;5;"Retro";0
"Motorola RAZR V3 Unlocked Phone with Camera, and Video Player--Intertiol Version with No Warranty (Black)";"Motorola";45.0;4;"There was nothing wrong with the phone itself, I just wouldn't buy another one from anyone. The phones now have improved so much that it was just obsolete.";0
"Motorola RAZR V3 Unlocked Phone with Camera, and Video Player--Intertiol Version with No Warranty (Black)";"Motorola";45.0;4;"10/04/2013My husband has been having problems with this phone, the display screen does not light up so he is not able to view the incoming calls.Not able to send a text or take pictures, or take videos.The battery does not hold firm in place.This has been a very disappointment.No, I would not recommend anyone to pruchase this product.Thank you";0
"Motorola RAZR V3 Unlocked Phone with Camera, and Video Player--Intertiol Version with No Warranty (Black)";"Motorola";45.0;1;"Phone did. not work. It powers up but screen remains black. Seems to be a dummy phone that does not function.";2
